energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
87.0,2720672.0,5.25909516871e-15,5.52224670897e-11,0.58567473035,0.618136268579,0.111777398566,105774.695996,180603.141155
88.0,2668196.0,5.0240341308e-15,5.4190032596e-11,0.59396335718,0.614519523075,0.113608790006,106315.988697,178994.187792
89.0,2616703.0,4.80195901874e-15,5.31975062575e-11,0.601409656727,0.611050596678,0.115391902741,106638.170247,177313.698
90.0,2566776.0,4.59202045808e-15,5.22342338275e-11,0.608043289517,0.607622222063,0.117168378287,106797.906112,175641.94516
91.0,2516226.0,4.39343112418e-15,5.12990372717e-11,0.613895029383,0.60423375859,0.118938111318,106715.117993,173832.842563
92.0,2466305.0,4.20546264006e-15,5.0390798374e-11,0.618996408584,0.600884575146,0.120701004701,106451.579688,171974.47063
93.0,2418048.0,4.02744058621e-15,4.95084550854e-11,0.623379409159,0.59757405023,0.12245696907,106063.538442,170142.832573
94.0,2368912.0,3.85873866337e-15,4.86673901362e-11,0.627076196204,0.594511529529,0.124118664334,105413.847902,168103.73052
95.0,2321125.0,3.69877888463e-15,4.78567975224e-11,0.630118888971,0.591579273889,0.1257333425,104633.867976,166054.168201
96.0,2273856.0,3.54702298553e-15,4.70681442283e-11,0.632539365913,0.588680139679,0.127340855132,103714.985461,163966.056581
97.0,2227018.0,3.40297118413e-15,4.63006145421e-11,0.6343691001,0.585813573544,0.128941177503,102663.459968,161835.53069
98.0,2180883.0,3.26615886115e-15,4.55534311345e-11,0.635639021658,0.582979033206,0.130534288941,101501.868763,159684.766517
99.0,2135349.0,3.13615376097e-15,4.48258528814e-11,0.636379404191,0.580175987269,0.132120172598,100235.416599,157508.894755
100.0,2090150.0,3.01255338882e-15,4.41212913189e-11,0.636619772368,0.577464012573,0.133673703277,98852.781114,155277.585467
101.0,2045487.0,2.89498195012e-15,4.34470195995e-11,0.63638882814,0.57496330224,0.135143749984,97357.237449,152983.888378
102.0,2001890.0,2.78309081522e-15,4.27896336809e-11,0.635714393282,0.572489673993,0.136606670822,95809.0393964,150710.822987
103.0,1958401.0,2.67655381261e-15,4.2148549986e-11,0.634623366166,0.570042669481,0.13806248229,94170.8539372,148388.570226
104.0,1915696.0,2.57506641352e-15,4.15232105402e-11,0.633141690899,0.567621840484,0.139511202708,92483.0059155,146069.99862
105.0,1873543.0,2.4783441062e-15,4.09130816143e-11,0.631294337156,0.565226748648,0.140952852098,90741.9723472,143739.563317
106.0,1832124.0,2.38612090625e-15,4.03176524521e-11,0.629105289197,0.562856965242,0.142387452069,88963.7849271,141413.188626
107.0,1790492.0,2.29814960587e-15,3.97406719963e-11,0.626597542738,0.560581395393,0.143785284955,87102.0256616,139007.927291
108.0,1750357.0,2.21419369988e-15,3.91845038279e-11,0.623793108494,0.558449574027,0.145124425378,85242.1164457,136651.263512
109.0,1710907.0,2.13403701751e-15,3.86411867003e-11,0.620713021349,0.556339665031,0.146456770137,83363.7347335,134303.183381
110.0,1670975.0,2.05747509824e-15,3.81103091652e-11,0.617377354216,0.554251303182,0.147782356733,81415.6126244,131873.338192
111.0,1632060.0,1.9843162042e-15,3.75914765415e-11,0.613805235788,0.552184131535,0.149101223227,79476.0580224,129480.905976
112.0,1593847.0,1.9143804234e-15,3.70843100881e-11,0.610014871451,0.55013780119,0.150413408192,77534.6375955,127102.864576
113.0,1555580.0,1.84749884348e-15,3.6588446225e-11,0.606023566756,0.548111971068,0.151718950652,75559.1908346,124680.284694
114.0,1517929.0,1.78351253617e-15,3.61035946438e-11,0.601847752874,0.546107413963,0.153017421859,73586.5578592,122267.728853
115.0,1481141.0,1.72227265744e-15,3.56376745697e-11,0.597503013602,0.544281034333,0.154242041532,71622.3878763,119869.500648
116.0,1444540.0,1.66363892683e-15,3.51817484811e-11,0.593004113467,0.54247243392,0.155460333009,69649.0583916,117451.223035
117.0,1408264.0,1.60747937623e-15,3.47355182866e-11,0.588365026623,0.540681324294,0.156672342305,67676.7055501,115025.03121
118.0,1372868.0,1.55366976827e-15,3.42986972384e-11,0.58359896619,0.538907423537,0.157878115362,65735.1037268,112637.457458
119.0,1337611.0,1.50209308314e-15,3.38710094083e-11,0.578718413824,0.537150456053,0.159077698027,63791.561271,110229.015955
120.0,1302591.0,1.45263904326e-15,3.34521891932e-11,0.573735149262,0.535410152388,0.160271136035,61853.5628049,107808.56443
121.0,1268432.0,1.40520367304e-15,3.30419808466e-11,0.568660279681,0.533686249058,0.161458474989,59953.1726632,105428.80311
122.0,1234755.0,1.35968863865e-15,3.26409805435e-11,0.563504268709,0.531995177945,0.162632135917,58073.615059,103057.986042
123.0,1200745.0,1.31600158943e-15,3.2253115659e-11,0.558276964958,0.530420723073,0.163753547286,56174.6067753,100621.394579
124.0,1167681.0,1.27405517772e-15,3.18729576323e-11,0.552987629981,0.528860698991,0.164869161331,54323.7575401,98236.8403829
125.0,1135355.0,1.23376683782e-15,3.15002928626e-11,0.547644965563,0.527314881099,0.165979025824,52512.6734787,95888.1698559
126.0,1102549.0,1.19505853726e-15,3.11349153169e-11,0.542257140287,0.525783049723,0.16708318816,50686.5653511,93473.3018439
127.0,1070381.0,1.15785649456e-15,3.07766262052e-11,0.536831815311,0.524264989977,0.168181695355,48898.5953659,91087.3647411
128.0,1039118.0,1.12209091658e-15,3.04252336707e-11,0.531376169334,0.522760491627,0.169274594042,47161.8728506,88754.211371
129.0,1007408.0,1.08769575406e-15,3.00805524962e-11,0.525896922706,0.521269348961,0.170361930469,45416.0461098,86359.2163197
130.0,976258.9,1.05460847385e-15,2.97424038254e-11,0.520400360684,0.51979136067,0.171443750491,43707.9522549,83989.089088
131.0,945622.4,1.02276986747e-15,2.94135282271e-11,0.514892355807,0.51839235842,0.172490072092,42034.1755702,81636.8219418
132.0,915343.0,9.921236795e-16,2.9091801177e-11,0.509378389396,0.517029397881,0.173520154668,40389.9577791,79292.6410305
133.0,884780.9,9.62616823891e-16,2.87759882353e-11,0.50386357219,0.515678144697,0.174544994499,38748.643896,76903.0468458
134.0,854931.7,9.34198847076e-16,2.8465937366e-11,0.498352664105,0.514338425751,0.175564637065,37154.6653363,74554.964812
135.0,825305.7,9.06821882967e-16,2.81615015386e-11,0.492850093157,0.513010071562,0.176579127366,35586.9822106,72206.5039749
136.0,795403.2,8.80440502405e-16,2.78625385269e-11,0.487359973539,0.511692916187,0.177588509925,34024.706959,69814.3237163
137.0,766238.1,8.55011572396e-16,2.75689107188e-11,0.481886122888,0.510386797124,0.17859282879,32511.7917091,67467.7899299
138.0,737468.2,8.30494124432e-16,2.72804849339e-11,0.476432078757,0.50909155522,0.179592127539,31033.6447204,65137.6053464
139.0,707938.8,8.06849231242e-16,2.69971322502e-11,0.471001114311,0.507807034584,0.180586449282,29542.1763757,62722.0944454
140.0,679327.4,7.84039990534e-16,2.67206596574e-11,0.465596253276,0.506584461299,0.18155344008,28107.4580634,60368.7376468
141.0,651142.5,7.62030919255e-16,2.64496128187e-11,0.460220284168,0.505389367757,0.182507953709,26709.2526776,58035.800673
142.0,621892.3,7.40788755487e-16,2.61832050878e-11,0.454875773813,0.504203920298,0.183457724002,25287.0017369,55591.0057045
143.0,593425.2,7.20281653493e-16,2.59213251955e-11,0.449565080209,0.503027983507,0.184402792666,23916.6357537,53199.49615
144.0,565664.7,7.00479299691e-16,2.56638652945e-11,0.444290364724,0.501861424685,0.185343200921,22594.5024114,50855.2608954
145.0,536684.0,6.81352828979e-16,2.54107208321e-11,0.439053603689,0.500704113775,0.186278989503,21243.7745559,48385.3779525
146.0,508122.0,6.62874746179e-16,2.51617904272e-11,0.433856599382,0.499555923296,0.187210198673,19930.2198804,45937.3440644
147.0,480278.9,6.45018852232e-16,2.49169757533e-11,0.428700990448,0.498416728278,0.18813686822,18665.184314,43538.9344318
148.0,451488.2,6.27760174839e-16,2.46761814267e-11,0.423588261775,0.497286406193,0.189059037468,17383.8240735,41039.4376857
149.0,422666.0,6.11074795939e-16,2.44395848565e-11,0.41851975384,0.496171825689,0.189973260028,16122.1050785,38521.73029
150.0,394510.8,5.94940139459e-16,2.42085118822e-11,0.413496671566,0.495110026662,0.190860967733,14906.183786,36049.1022323
151.0,364603.1,5.79334514791e-16,2.39811389941e-11,0.4085200927,0.494056305946,0.191744378178,13645.2690842,33401.7085769
152.0,333346.8,5.64237242223e-16,2.37573830097e-11,0.403590975737,0.493010555828,0.192623529081,12356.1954394,30615.6385604
153.0,302861.8,5.49628579015e-16,2.35371631471e-11,0.398710167416,0.491972670653,0.193498457699,11118.1807648,27885.3705608
154.0,272830.3,5.35489671186e-16,2.33204009415e-11,0.393878409805,0.490942546774,0.194369200834,9918.77435392,25182.3255782
155.0,242495.3,5.21802508086e-16,2.31070201633e-11,0.389096346992,0.489920082499,0.19523579484,8730.14958111,22436.9867479
156.0,212892.9,5.08549879561e-16,2.28969467411e-11,0.384364531413,0.488905178048,0.19609827563,7589.45427239,19745.4594587
157.0,177941.3,4.95715335547e-16,2.26901086872e-11,0.37968342982,0.487897735503,0.19695667868,6281.11061292,16543.0201047
158.0,117187.0,4.83283147949e-16,2.24864360259e-11,0.375053428918,0.486897658762,0.19781103904,4095.71679722,10920.3555585
159.0,57879.62,4.7123827465e-16,2.22858607253e-11,0.370474840684,0.485904853498,0.198661391334,2002.85073082,5406.17205508
160.0,0.0,4.59566518719e-16,2.20891696601e-11,0.365947907388,0.484949148662,0.199495350789,0.0,0.0
