energy,diameter,dfec_lynch,dfec_structure
74,6.40404040404,240.818099817,210.526497533
74,6.48383838384,239.052171021,198.496940903
74,6.56363636364,237.31410266,185.756126769
74,6.64343434343,235.603268099,174.413917286
74,6.72323232323,233.919056444,165.56538617
74,6.80303030303,232.260872315,159.492489066
74,6.88282828283,230.628135586,156.00612832
74,6.96262626263,229.020281076,154.709678995
74,7.04242424242,227.436645996,155.152685868
74,7.12222222222,225.776087612,156.811261261
74,7.20202020202,223.826938615,159.122263368
74,7.28181818182,221.482847003,161.723648305
74,7.36161616162,218.678366725,164.396857265
74,7.44141414141,215.369288525,167.03690867
74,7.52121212121,211.525150613,169.622345704
74,7.60101010101,207.125223369,172.183279069
74,7.68080808081,202.156011199,174.774137847
74,7.76060606061,196.609558031,177.457550579
74,7.8404040404,190.482231586,180.294695756
74,7.9202020202,183.773816497,183.343354069
74,8.0,176.486818694,186.661897615
75,0.166,48.7480898827,11.8001688042
75,0.261,76.6794489136,18.2250446939
75,0.507,148.984074438,33.8301899379
75,0.69,202.766631733,52.808159053
75,0.89,261.543939541,54.3394189254
75,1.18,337.290136435,87.3634318034
75,1.54,373.816516976,129.87417108
75,1.7,377.4613807,150.094618551
75,1.86,377.042794261,145.772618988
75,3.62,310.835899594,180.841219244
75,7.75,181.845172507,173.684752417
75,0.1,29.3287009797,7.04619280737
75,0.179797979798,52.8057285708,12.6876898194
75,0.259595959596,76.2666720909,18.1361921351
75,0.339393939394,99.7228295414,23.4010129701
75,0.419191919192,123.17692096,30.9894063445
75,0.49898989899,146.629936756,33.2710515019
75,0.578787878788,170.082329398,42.0686774505
75,0.658585858586,193.534334568,50.8956828118
75,0.738383838384,216.986083191,54.1447411798
75,0.818181818182,240.437651279,53.8121592197
75,0.89797979798,263.889086778,54.5304468182
75,0.977777777778,287.340446575,59.7870102146
75,1.05757575758,309.927495461,69.7300975167
75,1.13737373737,328.848831082,81.06795771
75,1.21717171717,343.763322599,92.8772460229
75,1.29696969697,355.14360217,102.375057759
75,1.37676767677,363.574041322,114.374659439
75,1.45656565657,369.596016106,121.53625714
75,1.53636363636,373.670755213,129.593824424
75,1.61616161616,376.178225266,137.489042234
75,1.69595959596,377.426888297,149.568928714
75,1.77575757576,377.6656385,150.461933599
75,1.85555555556,377.094959118,145.47135998
75,1.93535353535,375.876422509,159.155432686
75,2.01515151515,374.140469569,173.591737552
75,2.09494949495,371.992653936,179.345132872
75,2.17474747475,369.518609607,171.831534417
75,2.25454545455,366.787988832,162.336596185
75,2.33434343434,363.857582873,166.954464999
75,2.41414141414,360.773799206,177.524019847
75,2.49393939394,357.574631019,176.359110475
75,2.57373737374,354.291229315,174.304231271
75,2.65353535354,350.949164281,185.680693029
75,2.73333333333,347.569435944,203.565248209
75,2.81313131313,344.16929287,211.207862048
75,2.89292929293,340.762893297,206.187257934
75,2.97272727273,337.361843868,196.777949424
75,3.05252525253,333.97563857,186.085852167
75,3.13232323232,330.612018892,172.088041392
75,3.21212121212,327.277268751,155.730140697
75,3.29191919192,323.976458908,143.8210356
75,3.37171717172,320.713647446,140.375094226
75,3.45151515152,317.49204749,145.597607104
75,3.53131313131,314.314165557,158.568433397
75,3.61111111111,311.181917302,178.278031018
75,3.69090909091,308.096724413,203.347255279
75,3.77070707071,305.0595952,230.386337588
75,3.85050505051,302.071192646,251.807296697
75,3.9303030303,299.131891459,257.962045671
75,4.0101010101,296.241825978,246.986654557
75,4.0898989899,293.400930747,228.630000628
75,4.1696969697,290.608974686,213.312956743
75,4.24949494949,287.865589953,203.804305028
75,4.32929292929,285.170296413,196.424557574
75,4.40909090909,282.522522266,186.054915288
75,4.48888888889,279.921621593,171.254050133
75,4.56868686869,277.366889248,154.976208879
75,4.64848484848,274.857573372,140.819324115
75,4.72828282828,272.392886019,130.487934032
75,4.80808080808,269.97201225,124.024718471
75,4.88787878788,267.594117746,120.755096967
75,4.96767676768,265.258355143,119.867083587
75,5.04747474747,262.963869501,120.651755666
75,5.12727272727,260.70980298,122.593044877
75,5.20707070707,258.495298632,125.384066689
75,5.28686868687,256.319503494,128.887894973
75,5.36666666667,254.18157129,133.072081503
75,5.44646464646,252.080664729,137.977533611
75,5.52626262626,250.015957288,143.71956728
75,5.60606060606,247.986634587,150.481300574
75,5.68585858586,245.991895607,158.496421519
75,5.76565656566,244.030953752,167.955988751
75,5.84545454545,242.10303757,178.793884435
75,5.92525252525,240.207391178,190.422061487
75,6.00505050505,238.343274623,201.476476347
75,6.08484848485,236.509964277,209.809084553
75,6.16464646465,234.706753078,213.104612783
75,6.24444444444,232.932950527,210.090763226
75,6.32424242424,231.187882557,201.471614943
75,6.40404040404,229.470891488,189.616852278
75,6.48383838384,227.78133601,177.269766033
75,6.56363636364,226.118591032,166.449941792
75,6.64343434343,224.482047372,158.153300071
75,6.72323232323,222.871111453,152.589935333
75,6.80303030303,221.285205113,149.53173258
75,6.88282828283,219.723765502,148.567397991
75,6.96262626263,218.183680305,149.244462896
75,7.04242424242,216.526071077,151.011215122
75,7.12222222222,214.558340981,153.3401307
75,7.20202020202,212.185385256,155.900908626
75,7.28181818182,209.347193947,158.501415183
75,7.36161616162,206.003129455,161.058229282
75,7.44141414141,202.12534479,163.565055503
75,7.52121212121,197.695132985,166.060219452
75,7.60101010101,192.700613801,168.601534317
75,7.68080808081,187.135146886,171.251881769
75,7.76060606061,180.996184775,174.071285416
75,7.8404040404,174.284412625,177.117180223
75,7.9202020202,167.003081245,180.449055929
75,8.0,159.325434501,184.296959273
76,0.166,47.4739711271,11.4760981111
76,0.261,74.6742507178,17.7508530833
76,0.507,145.087123514,33.0437205423
76,0.69,197.462691186,51.1551381462
76,0.89,254.702390868,52.5191470986
76,1.18,326.871803834,86.3161203022
76,1.54,359.981859836,126.351507917
76,1.7,362.891981669,146.338517583
76,1.86,362.034450628,142.957123675
76,3.62,296.925999128,188.191538727
76,7.75,166.395343243,170.713033464
76,0.1,28.5626914613,6.86524083282
76,0.179797979798,51.4252778408,12.3794026693
76,0.259595959596,74.272286817,17.6500611174
76,0.339393939394,97.1146508349,22.7541371144
76,0.419191919192,119.955061453,30.047607193
76,0.49898989899,142.794507541,32.4133436639
76,0.578787878788,165.633396901,41.3954899194
76,0.658585858586,188.47191119,49.5280073888
76,0.738383838384,211.310158117,52.0731610265
76,0.818181818182,234.148220204,51.6594382382
76,0.89797979798,256.986160221,52.8127217714
76,0.977777777778,279.824118796,58.7886390537
76,1.05757575758,301.349543713,68.9005496763
76,1.13737373737,319.042900644,79.9722534458
76,1.21717171717,332.84713325,91.1216679511
76,1.29696969697,343.280082792,101.014648504
76,1.37676767677,350.923479758,111.580952857
76,1.45656565657,356.302011137,118.910448239
76,1.53636363636,359.85714059,126.065496292
76,1.61616161616,361.949903537,135.117898765
76,1.69595959596,362.871955281,146.071592946
76,1.77575757576,362.857773212,141.94028008
76,1.85555555556,362.095681676,142.291885581
76,1.93535353535,360.737084251,158.266598903
76,2.01515151515,358.903947522,169.79480254
76,2.09494949495,356.694770441,171.24286818
76,2.17474747475,354.189311206,160.918426631
76,2.25454545455,351.452321724,155.906915536
76,2.33434343434,348.536498491,164.944950034
76,2.41414141414,345.484819088,171.620447496
76,2.49393939394,342.332397859,167.533437854
76,2.57373737374,339.107963829,170.589096956
76,2.65353535354,335.835043262,186.280418586
76,2.73333333333,332.532910101,200.862556343
76,2.81313131313,329.217349701,201.688016388
76,2.89292929293,325.901278836,193.98444677
76,2.97272727273,322.59524888,184.204439164
76,3.05252525253,319.307855125,172.512980247
76,3.13232323232,316.046073048,157.045256513
76,3.21212121212,312.81553251,142.622603401
76,3.29191919192,309.620745458,135.327314344
76,3.37171717172,306.46529237,136.758241547
76,3.45151515152,303.351977926,146.265666763
76,3.53131313131,300.282959267,162.84690368
76,3.61111111111,297.259853441,185.387586899
76,3.69090909091,294.283826871,211.586475558
76,3.77070707071,291.355670031,235.636601543
76,3.85050505051,288.475860318,247.872369139
76,3.9303030303,285.644614439,242.403428806
76,4.0101010101,282.861932818,225.585617201
76,4.0898989899,280.127636765,209.023548389
76,4.1696969697,277.441399873,198.178061321
76,4.24949494949,274.802774485,190.935588252
76,4.32929292929,272.211214116,182.023691702
76,4.40909090909,269.666092347,168.623107151
76,4.48888888889,267.166718693,152.766186713
76,4.56868686869,264.712352249,138.246230187
76,4.64848484848,262.30221303,127.282135638
76,4.72828282828,259.935491583,120.214678761
76,4.80808080808,257.611357277,116.461985806
76,4.88787878788,255.328964957,115.213734335
76,4.96767676768,253.08746073,115.732019162
76,5.04747474747,250.885987072,117.463825535
76,5.12727272727,248.723686681,120.069427886
76,5.20707070707,246.599705746,123.390238394
76,5.28686868687,244.513197023,127.382651883
76,5.36666666667,242.463322058,132.078439471
76,5.44646464646,240.449252973,137.584949527
76,5.52626262626,238.470174245,144.07911242
76,5.60606060606,236.525283854,151.791888328
76,5.68585858586,234.613794046,160.922587533
76,5.76565656566,232.734932393,171.425509835
76,5.84545454545,230.887942486,182.74009474
76,5.92525252525,229.072083965,193.527617952
76,6.00505050505,227.286632837,201.652203811
76,6.08484848485,225.53088202,204.801731741
76,6.16464646465,223.804141232,201.724151569
76,6.24444444444,222.10573671,193.170314035
76,6.32424242424,220.435011408,181.543992674
76,6.40404040404,218.791324994,169.568525445
76,6.48383838384,217.174053331,159.19868788
76,6.56363636364,215.582588261,151.359116095
76,6.64343434343,214.016337638,146.208104009
76,6.72323232323,212.474724968,143.489706096
76,6.80303030303,210.95718917,142.782855584
76,6.88282828283,209.45507133,143.631255639
76,6.96262626263,207.801906688,145.464879115
76,7.04242424242,205.82372646,147.789551454
76,7.12222222222,203.433400971,150.300751438
76,7.20202020202,200.575174792,152.828388974
76,7.28181818182,197.211298923,155.3066967
76,7.36161616162,193.316080371,157.7412636
76,7.44141414141,188.872498482,160.176400992
76,7.52121212121,183.870032012,162.672152888
76,7.60101010101,178.303155541,165.291089009
76,7.68080808081,172.17024528,168.092238776
76,7.76060606061,165.472755732,171.133151857
76,7.8404040404,158.216075447,174.475971186
76,7.9202020202,150.760509677,178.535605103
76,8.0,143.525392058,183.754123071
77,0.166,46.249184849,11.1570877058
77,0.261,72.7466124394,17.3285295466
77,0.507,141.34111452,32.3463875139
77,0.69,192.364248163,49.5234300116
77,0.89,248.125946702,50.9381337759
77,1.18,316.785389515,85.119212462
77,1.54,346.748819634,123.199369693
77,1.7,348.996841158,141.093330449
77,1.86,347.751158549,141.799457121
77,3.62,283.792020588,195.974866526
77,7.75,151.081484067,168.265491499
77,0.1,27.8265066872,6.69034099135
77,0.179797979798,50.0983785119,12.0922496922
77,0.259595959596,72.3550850064,17.2166206238
77,0.339393939394,94.6074307028,22.1800480212
77,0.419191919192,116.858059457,29.0915988152
77,0.49898989899,139.107762475,31.6562056455
77,0.578787878788,161.356869804,40.7215754892
77,0.658585858586,183.605624494,48.1273085064
77,0.738383838384,205.854164937,50.1064250643
77,0.818181818182,228.102530393,49.6997207498
77,0.89797979798,250.350749318,51.3294652624
77,0.977777777778,272.586251786,57.9700321873
77,1.05757575758,293.004464404,68.1254901851
77,1.13737373737,309.530343325,78.9709800324
77,1.21717171717,322.296781619,89.1993472946
77,1.29696969697,331.852151784,99.7721785465
77,1.37676767677,338.771187344,108.629921847
77,1.45656565657,343.560882078,116.3356613
77,1.53636363636,346.643186849,122.861661666
77,1.61616161616,348.360913074,133.028471339
77,1.69595959596,348.989742107,141.158314848
77,1.77575757576,348.750560253,134.496452661
77,1.85555555556,347.820286008,140.91811797
77,1.93535353535,346.340820053,156.554140459
77,2.01515151515,344.426233127,165.157329822
77,2.09494949495,342.168467508,161.954288819
77,2.17474747475,339.64183143,151.442846564
77,2.25454545455,336.906539043,151.986233768
77,2.33434343434,334.011501316,162.520247433
77,2.41414141414,330.996530097,163.902702955
77,2.49393939394,327.894085373,160.630602829
77,2.57373737374,324.730666337,169.417716613
77,2.65353535354,321.527921453,186.458469515
77,2.73333333333,318.303538185,195.123931428
77,2.81313131313,315.071960781,190.97968669
77,2.89292929293,311.84496957,182.142175205
77,2.97272727273,308.632150463,172.025313648
77,3.05252525253,305.441278547,158.719402494
77,3.13232323232,302.278630248,143.249400199
77,3.21212121212,299.149240535,132.382926958
77,3.29191919192,296.057113475,129.84804751
77,3.37171717172,293.005396327,135.682617013
77,3.45151515152,289.996524006,148.939271851
77,3.53131313131,287.032338111,168.598151811
77,3.61111111111,284.114186624,193.085297114
77,3.69090909091,281.243006518,218.318210775
77,3.77070707071,278.419393189,235.801179791
77,3.85050505051,275.643658121,236.835393317
77,3.9303030303,272.91587758,223.089962687
77,4.0101010101,270.235933303,205.846861863
77,4.0898989899,267.603546758,193.358443066
77,4.1696969697,265.018307998,185.698875426
77,4.24949494949,262.479699967,178.008788266
77,4.32929292929,259.987118851,166.220400707
77,4.40909090909,257.539891545,151.064572011
77,4.48888888889,255.137290048,136.274526168
77,4.56868686869,252.77854382,124.628200217
77,4.64848484848,250.462850093,116.863921007
77,4.72828282828,248.189382621,112.542357861
77,4.80808080808,245.957299141,110.86913817
77,4.88787878788,243.765747153,111.077944019
77,4.96767676768,241.613869557,112.574371173
77,5.04747474747,239.500808777,114.979471952
77,5.12727272727,237.425710136,118.107206217
77,5.20707070707,235.387725266,121.899546942
77,5.28686868687,233.386014226,126.377294069
77,5.36666666667,231.41974772,131.637781322
77,5.44646464646,229.488108653,137.84991163
77,5.52626262626,227.59029329,145.240457686
77,5.60606060606,225.725512801,154.018692765
77,5.68585858586,223.892993479,164.167847322
77,5.76565656566,222.091977475,175.171219827
77,5.84545454545,220.321723796,185.737815717
77,5.92525252525,218.581507819,193.76072352
77,6.00505050505,216.870621782,196.921355103
77,6.08484848485,215.188375235,193.943724776
77,6.16464646465,213.534094346,185.570665401
77,6.24444444444,211.907122283,174.211303628
77,6.32424242424,210.30681912,162.576768279
77,6.40404040404,208.732561115,152.583752502
77,6.48383838384,207.183741108,145.111764063
77,6.56363636364,205.659768152,140.284716315
77,6.64343434343,204.160066737,137.82784379
77,6.72323232323,202.68407631,137.313812486
77,6.80303030303,201.215903145,138.281283114
77,6.88282828283,199.571191984,140.150466906
77,6.96262626263,197.591416399,142.455201436
77,7.04242424242,195.19527976,144.91179892
77,7.12222222222,192.330353319,147.36822673
77,7.20202020202,188.961212575,149.772948088
77,7.28181818182,185.063929895,152.140734761
77,7.36161616162,180.622883523,154.520256627
77,7.44141414141,175.628690524,156.972940214
77,7.52121212121,170.076766053,159.560763593
77,7.60101010101,163.96626791,162.342015428
77,7.68080808081,157.29930192,165.37468826
77,7.76060606061,150.108131437,168.748182955
77,7.8404040404,142.900321312,173.020232458
77,7.9202020202,135.924960931,178.444133108
77,8.0,129.248740209,184.988530401
78,0.166,45.0710320016,10.849224735
78,0.261,70.8925521763,16.9505375098
78,0.507,137.738300158,31.7248528622
78,0.69,187.460657833,47.8887815434
78,0.89,241.800796503,49.5676280953
78,1.18,307.02280737,83.6620866781
78,1.54,334.088855891,120.546723116
78,1.7,335.740604396,134.465444928
78,1.86,334.152426563,141.292073727
78,3.62,271.382092476,203.087048721
78,7.75,136.597223361,167.055759981
78,0.1,27.1185892051,6.52034414165
78,0.179797979798,48.8221041242,11.817540655
78,0.259595959596,70.5110147789,16.829652376
78,0.339393939394,92.1960650815,21.6715999344
78,0.419191919192,113.879436523,28.1310342701
78,0.49898989899,135.561835356,30.9843102924
78,0.578787878788,157.24374638,40.042531456
78,0.658585858586,178.925326399,46.7206376284
78,0.738383838384,200.606653086,48.2366594878
78,0.818181818182,222.287845182,47.8900612382
78,0.89797979798,243.96891629,50.0277769722
78,0.977777777778,265.575099906,57.2424017594
78,1.05757575758,284.884874912,67.3564175462
78,1.13737373737,300.304740594,78.0617529393
78,1.21717171717,312.102243188,87.3568442375
78,1.29696969697,320.845009153,98.4317572657
78,1.37676767677,327.097493803,105.85017194
78,1.45656565657,331.34839146,113.615820257
78,1.53636363636,334.00053121,120.142663487
78,1.61616161616,335.37923894,131.005860845
78,1.69595959596,335.745043864,134.803391626
78,1.77575757576,335.306024708,128.987853038
78,1.85555555556,334.228404289,140.370212501
78,1.93535353535,332.645204401,154.034349085
78,2.01515151515,330.663138488,159.423740506
78,2.09494949495,328.368051911,152.205271349
78,2.17474747475,325.829196094,144.088483896
78,2.25454545455,323.102581755,149.757330657
78,2.33434343434,320.233618227,158.490420635
78,2.41414141414,317.259193661,155.774466906
78,2.49393939394,314.209320144,156.295651714
78,2.57373737374,311.108442616,169.744232191
78,2.65353535354,307.976481584,184.737471728
78,2.73333333333,304.829667979,186.987133381
78,2.81313131313,301.681215479,180.051023652
78,2.89292929293,298.54186255,170.825312011
78,2.97272727273,295.420312344,159.823112609
78,3.05252525253,292.323590263,145.167220793
78,3.13232323232,289.257335559,131.579989182
78,3.21212121212,286.22604106,125.033004203
78,3.29191919192,283.233249303,126.975331966
78,3.37171717172,280.281714581,136.704558208
78,3.45151515152,277.373536978,153.216581343
78,3.53131313131,274.510273109,175.330334715
78,3.61111111111,271.693028476,200.358791163
78,3.69090909091,268.922533997,221.672442078
78,3.77070707071,266.199210241,229.534321972
78,3.85050505051,263.523220724,220.58738239
78,3.9303030303,260.89451684,203.72125635
78,4.0101010101,258.312875332,189.515710041
78,4.0898989899,255.777929873,180.839923989
78,4.1696969697,253.289197476,173.943070774
78,4.24949494949,250.846100826,163.877571798
78,4.32929292929,248.447987023,149.766579139
78,4.40909090909,246.094143254,134.88595715
78,4.48888888889,243.783810194,122.545947343
78,4.56868686869,241.516193109,113.997211011
78,4.64848484848,239.290471174,109.014529203
78,4.72828282828,237.105805481,106.843381375
78,4.80808080808,234.96134564,106.692826395
78,4.88787878788,232.856235037,107.923749692
78,4.96767676768,230.789616021,110.11157833
78,5.04747474747,228.760633035,113.03621509
78,5.12727272727,226.768436415,116.621030808
78,5.20707070707,224.812184605,120.874055373
78,5.28686868687,222.891046565,125.880505637
78,5.36666666667,221.004203194,131.799332379
78,5.44646464646,219.150849208,138.851270512
78,5.52626262626,217.330193706,147.255749835
78,5.60606060606,215.541461314,157.031736917
78,5.68585858586,213.783893077,167.721190468
78,5.76565656566,212.056746091,178.102755205
78,5.84545454545,210.35929499,186.116968506
78,5.92525252525,208.690831039,189.432080219
78,6.00505050505,207.050662914,186.705625365
78,6.08484848485,205.438116491,178.61796281
78,6.16464646465,203.852534563,167.556074303
78,6.24444444444,202.2932772,156.228480473
78,6.32424242424,200.759720767,146.540974422
78,6.40404040404,199.251258705,139.352852737
78,6.48383838384,197.767300348,134.76926161
78,6.56363636364,196.307270727,132.504139961
78,6.64343434343,194.870611444,132.126440112
78,6.72323232323,193.434175433,133.169668204
78,6.80303030303,191.803292119,135.05034023
78,6.88282828283,189.831082783,137.324136218
78,6.96262626263,187.440519987,139.723795759
78,7.04242424242,184.581748834,142.111709386
78,7.12222222222,181.22118957,144.44757953
78,7.20202020202,177.336344436,146.753163118
78,7.28181818182,172.912741588,149.080297513
78,7.36161616162,167.941941984,151.491187576
78,7.44141414141,162.420147826,154.047133287
78,7.52121212121,156.347174565,156.805949857
78,7.60101010101,149.725679751,159.82626021
78,7.68080808081,142.650695362,163.260230859
78,7.76060606061,135.683631515,167.712785369
78,7.8404040404,128.956992208,173.299929549
78,7.9202020202,122.546889743,179.960832014
78,8.0,116.521899369,187.432954983
79,0.166,43.9371849595,10.5582417606
79,0.261,69.1085746673,16.6073794659
79,0.507,134.271488491,31.1655630908
79,0.69,182.742227323,46.2410365788
79,0.89,235.71452181,48.35402556
79,1.18,297.576505542,81.9981073317
79,1.54,321.975376726,118.344731465
79,1.7,323.090520472,127.24767197
79,1.86,321.200892195,140.566894396
79,3.62,259.648888401,208.008288954
79,7.75,123.410826599,167.469900315
79,0.1,26.4374840319,6.35548855058
79,0.179797979798,47.5938600798,11.5473048895
79,0.259595959596,68.7365950239,16.4806567887
79,0.339393939394,89.8757954154,21.2198163647
79,0.419191919192,111.013214383,27.1767981474
79,0.49898989899,132.149842538,30.3851954901
79,0.578787878788,153.285952779,39.3495695958
79,0.658585858586,174.421737341,45.3332084799
79,0.738383838384,195.557327831,46.432229005
79,0.818181818182,216.692737256,46.1853039351
79,0.89797979798,237.828074377,48.8576850549
79,0.977777777778,258.763418614,56.5393942275
79,1.05757575758,276.985326305,66.5576454321
79,1.13737373737,291.36032591,77.14754502
79,1.21717171717,302.254050192,85.7829514824
79,1.29696969697,310.244663613,96.8004219021
79,1.37676767677,315.883897258,103.403430358
79,1.45656565657,319.641856083,110.740692291
79,1.53636363636,321.902739581,117.887728293
79,1.61616161616,322.975145152,128.671142859
79,1.69595959596,323.105245903,127.682531869
79,1.77575757576,322.489058934,125.580602485
79,1.85555555556,321.282784022,139.741044551
79,1.93535353535,319.611143528,150.873780056
79,2.01515151515,317.573994982,152.474905616
79,2.09494949495,315.251514113,142.910711755
79,2.17474747475,312.708257396,139.042517409
79,2.25454545455,309.996340503,148.039773123
79,2.33434343434,307.157932311,152.576768081
79,2.41414141414,304.227219187,148.725753253
79,2.49393939394,301.231954402,154.381421391
79,2.57373737374,298.194690053,170.211081383
79,2.65353535354,295.133755813,180.40686102
79,2.73333333333,292.064043749,177.588198337
79,2.81313131313,288.997638004,169.391388423
79,2.89292929293,285.944322283,159.883001569
79,2.97272727273,282.911991597,147.420953734
79,3.05252525253,279.906985835,132.723304224
79,3.13232323232,276.934363218,122.453621291
79,3.21212121212,273.998122635,120.313301624
79,3.29191919192,271.101386888,126.293117044
79,3.37171717172,268.246553776,139.436729339
79,3.45151515152,265.435420208,158.711514035
79,3.53131313131,262.669285408,182.374002451
79,3.61111111111,259.949036412,205.782522463
79,3.69090909091,257.275219146,219.895303035
79,3.77070707071,254.648097631,217.288676911
79,3.85050505051,252.067703509,202.397546535
79,3.9303030303,249.533877294,186.793257018
79,4.0101010101,247.046303061,176.559249898
79,4.0898989899,244.604537347,169.841585052
79,4.1696969697,242.208033615,161.428094756
79,4.24949494949,239.856162496,148.726503267
79,4.32929292929,237.548229122,134.03881254
79,4.40909090909,235.283487367,121.052959056
79,4.48888888889,233.061152008,111.645305947
79,4.56868686869,230.880408896,105.903882069
79,4.64848484848,228.740423331,103.152434462
79,4.72828282828,226.640347361,102.584162834
79,4.80808080808,224.579325538,103.513665646
79,4.88787878788,222.55650001,105.464675084
79,4.96767676768,220.571014576,108.175682479
79,5.04747474747,218.622018081,111.546082134
79,5.12727272727,216.708667239,115.569191402
79,5.20707070707,214.830128964,120.315997789
79,5.28686868687,212.985582025,125.933485945
79,5.36666666667,211.174218978,132.634194874
79,5.44646464646,209.395246601,140.646209989
79,5.52626262626,207.647887837,150.028828661
79,5.60606060606,205.931381224,160.395282611
79,5.68585858586,204.244982771,170.614827422
79,5.76565656566,202.587964926,178.69638396
79,5.84545454545,200.959618042,182.293787695
79,5.92525252525,199.359249383,179.959518255
79,6.00505050505,197.786184033,172.256710885
79,6.08484848485,196.23976402,161.520944179
79,6.16464646465,194.719348966,150.467215662
79,6.24444444444,193.224314976,141.017551629
79,6.32424242424,191.754055479,134.035324767
79,6.40404040404,190.307979798,129.621513832
79,6.48383838384,188.885513647,127.485382381
79,6.56363636364,187.486099891,127.194107124
79,6.64343434343,186.080750771,128.276975816
79,6.72323232323,184.469751218,130.150312766
79,6.80303030303,182.51427547,132.385523216
79,6.88282828283,180.140328908,134.727703045
79,6.96262626263,177.299986746,137.050322185
79,7.04242424242,173.961104837,139.321712535
79,7.12222222222,170.102315526,141.568835969
79,7.20202020202,165.710077552,143.845813765
79,7.28181818182,160.776723627,146.215224992
79,7.36161616162,155.299106125,148.737721686
79,7.44141414141,149.277590465,151.470879916
79,7.52121212121,142.715298261,154.474011456
79,7.60101010101,135.798340255,157.98979019
79,7.68080808081,129.055661102,162.582260867
79,7.76060606061,122.565696872,168.29147181
79,7.8404040404,116.406369323,175.018670901
79,7.9202020202,110.642342197,182.435318867
79,8.0,105.323898087,189.906314817
80,0.166,42.8455283362,10.2879402477
80,0.261,67.3911853426,16.2884907615
80,0.507,130.93398662,30.6550106786
80,0.69,178.199758442,44.5993856924
80,0.89,229.855249538,47.2572165963
80,1.18,288.438529576,80.3135142232
80,1.54,310.382677796,116.462923409
80,1.7,311.01531584,120.520830225
80,1.86,308.861137893,139.177829309
80,3.62,248.548436669,209.035386653
80,7.75,111.540967235,169.201964506
80,0.1,25.7817747595,6.1968821723
80,0.179797979798,46.4112848645,11.2758391531
80,0.259595959596,67.0284352525,16.1597151486
80,0.339393939394,87.6419628403,20.8146493745
80,0.419191919192,108.253919069,26.2414800926
80,0.49898989899,128.865075538,29.8467811156
80,0.578787878788,149.475745567,38.6331512831
80,0.658585858586,170.086122558,43.9703321543
80,0.738383838384,190.696285658,44.6661162095
80,0.818181818182,211.306314215,44.5660307678
80,0.89797979798,231.916223937,47.7991822409
80,0.977777777778,252.134854951,55.843868775
80,1.05757575758,269.300940237,65.7243009883
80,1.13737373737,282.690999938,76.0888201286
80,1.21717171717,292.742371696,84.51591373
80,1.29696969697,300.036994786,94.7960407463
80,1.37676767677,305.112096296,101.242603923
80,1.45656565657,308.419134888,107.871683325
80,1.53636363636,310.324253897,115.974150719
80,1.61616161616,311.12007889,125.518983568
80,1.69595959596,311.03919436,120.850151719
80,1.77575757576,310.266269292,123.889847156
80,1.85555555556,308.948105646,138.501661857
80,1.93535353535,307.201673534,147.048098538
80,2.01515151515,305.120436826,144.542699801
80,2.09494949495,302.779298291,134.884410456
80,2.17474747475,300.238454017,135.989191218
80,2.25454545455,297.546408358,145.616400952
80,2.33434343434,294.742330231,145.527750579
80,2.41414141414,291.857908049,143.669900309
80,2.49393939394,288.918809526,154.1956821
80,2.57373737374,285.945841226,169.469519786
80,2.65353535354,282.955868219,173.756445207
80,2.73333333333,279.962551476,167.841624601
80,2.81313131313,276.976937214,159.184229977
80,2.89292929293,274.007933825,148.961374579
80,2.97272727273,271.062695826,135.186611069
80,3.05252525253,268.146937165,122.142931952
80,3.13232323232,265.265184987,115.871078114
80,3.21212121212,262.420988329,117.867244373
80,3.29191919192,259.617088356,127.423960615
80,3.37171717172,256.855559232,143.536638
80,3.45151515152,254.137923425,164.971640273
80,3.53131313131,251.465247696,188.750512946
80,3.61111111111,248.83822235,207.675207089
80,3.69090909091,246.257227227,212.261313327
80,3.77070707071,243.722386399,201.351749881
80,3.85050505051,241.233613988,185.234496981
80,3.9303030303,238.790652299,173.105542806
80,4.0101010101,236.393103667,165.826216516
80,4.0898989899,234.040457241,158.743276095
80,4.1696969697,231.732111165,147.756948389
80,4.24949494949,229.467391521,133.653302086
80,4.32929292929,227.245567769,120.156570791
80,4.40909090909,225.06586606,109.842756891
80,4.48888888889,222.927480188,103.242799863
80,4.56868686869,220.829580744,99.8185882368
80,4.64848484848,218.771322856,98.7640690037
80,4.72828282828,216.751852679,99.3486350928
80,4.80808080808,214.770312456,101.039103981
80,4.88787878788,212.82584541,103.524656729
80,4.96767676768,210.917598849,106.67394662
80,5.04747474747,209.044727657,110.463117815
80,5.12727272727,207.206396477,114.946890927
80,5.20707070707,205.401781672,120.258171791
80,5.28686868687,203.630073242,126.598963546
80,5.36666666667,201.890475553,134.202852538
80,5.44646464646,200.182208908,143.171386577
80,5.52626262626,198.504509785,153.198898059
80,5.60606060606,196.856631654,163.264611769
80,5.68585858586,195.237845364,171.469435674
80,5.76565656566,193.64743904,175.459169133
80,5.84545454545,192.084718773,173.649265021
80,5.92525252525,190.549007897,166.430456116
80,6.00505050505,189.039647657,156.053026587
80,6.08484848485,187.555996435,145.244632443
80,6.16464646465,186.097429958,135.970173965
80,6.24444444444,184.663340921,129.121406258
80,6.32424242424,183.253138581,124.809483615
80,6.40404040404,181.866248628,122.745223855
80,6.48383838384,180.502113284,122.495638197
80,6.56363636364,179.128289059,123.587473446
