energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
114.0,1517929.0,1.78180146609e-15,3.61035946438e-11,0.601847752874,0.546107413963,0.00669847099342,3221.31569946,5352.37638435
115.0,1481141.0,1.72062033653e-15,3.56376745697e-11,0.597503013602,0.544281034333,0.00684238288949,3177.26474859,5317.57108543
116.0,1444540.0,1.6620428551e-15,3.51817484811e-11,0.593004113467,0.54247243392,0.00698745326954,3130.50622856,5279.0632602
117.0,1408264.0,1.60593718029e-15,3.47355182866e-11,0.588365026623,0.540681324294,0.00713366805597,3081.48295616,5237.36594925
118.0,1372868.0,1.55217919389e-15,3.42986972384e-11,0.58359896619,0.538907423537,0.00728101326938,3031.5674937,5194.60737481
119.0,1337611.0,1.50065198832e-15,3.38710094083e-11,0.578718413824,0.537150456053,0.00742947503079,2979.28507589,5148.0737518
120.0,1302591.0,1.45124539181e-15,3.34521891932e-11,0.573735149262,0.535410152388,0.00757903956376,2924.98456837,5098.14427813
121.0,1268432.0,1.40385552849e-15,3.30419808466e-11,0.568660279681,0.533686249058,0.00772969319618,2870.20938887,5047.31821691
122.0,1234755.0,1.35838415872e-15,3.26409805435e-11,0.563504268709,0.531995177945,0.00788043713437,2813.9916509,4993.73617407
123.0,1200745.0,1.31473902057e-15,3.2253115659e-11,0.558276964958,0.530420723073,0.00802617412946,2753.32768728,4931.83108046
124.0,1167681.0,1.27283285013e-15,3.18729576323e-11,0.552987629981,0.528860698991,0.00817281766561,2692.9121353,4869.75112879
125.0,1135355.0,1.23258316094e-15,3.15002928626e-11,0.547644965563,0.527314881099,0.00832035577057,2632.40565269,4806.77412962
126.0,1102549.0,1.19391199538e-15,3.11349153169e-11,0.542257140287,0.525783049723,0.00846877659052,2569.09867969,4737.78672297
127.0,1070381.0,1.15674564271e-15,3.07766262052e-11,0.536831815311,0.524264989977,0.00861806839015,2505.69146753,4667.55396396
128.0,1039118.0,1.12101437676e-15,3.04252336707e-11,0.531376169334,0.522760491627,0.00876821955259,2442.92806021,4597.36096797
129.0,1007408.0,1.08665221163e-15,3.00805524962e-11,0.525896922706,0.521269348961,0.00891921857936,2377.73568983,4521.29606995
130.0,976258.9,1.05359667414e-15,2.97424038254e-11,0.520400360684,0.51979136067,0.00907105409013,2312.57889504,4443.84568066
131.0,945622.4,1.02178861262e-15,2.94135282271e-11,0.514892355807,0.51839235842,0.0092194343587,2246.68769507,4363.41240986
132.0,915343.0,9.91171825606e-16,2.9091801177e-11,0.509378389396,0.517029397881,0.00936698453009,2180.33524931,4280.38427757
133.0,884780.9,9.61693277966e-16,2.87759882353e-11,0.50386357219,0.515678144697,0.00951523963871,2112.36439867,4192.33402703
134.0,854931.7,9.33302564538e-16,2.8465937366e-11,0.498352664105,0.514338425751,0.00966418974233,2045.2281372,4103.97753341
135.0,825305.7,9.05951865152e-16,2.81615015386e-11,0.492850093157,0.513010071562,0.00981382501433,1977.83521423,4013.0563871
136.0,795403.2,8.79595794225e-16,2.78625385269e-11,0.487359973539,0.511692916187,0.00996413574276,1909.05818676,3917.14192878
137.0,766238.1,8.54191260142e-16,2.75689107188e-11,0.481886122888,0.510386797124,0.0101151123294,1841.39770559,3821.22999217
138.0,737468.2,8.29697333692e-16,2.72804849339e-11,0.476432078757,0.50909155522,0.0102667452891,1774.1007365,3723.72225885
139.0,707938.8,8.06075124947e-16,2.69971322502e-11,0.471001114311,0.507807034584,0.0104190252482,1704.45059842,3618.78251798
140.0,679327.4,7.83287766979e-16,2.67206596574e-11,0.465596253276,0.506584461299,0.0105684659604,1636.17232284,3514.14409229
141.0,651142.5,7.61299810801e-16,2.64496128187e-11,0.460220284168,0.505389367757,0.0107172852197,1568.42851576,3407.99519213
142.0,621892.3,7.40078026411e-16,2.61832050878e-11,0.454875773813,0.504203920298,0.0108666581121,1497.8121202,3292.79378334
143.0,593425.2,7.19590598624e-16,2.59213251955e-11,0.449565080209,0.503027983507,0.0110165763933,1428.82567581,3178.23990055
144.0,565664.7,6.99807242935e-16,2.56638652945e-11,0.444290364724,0.501861424685,0.011167031923,1361.33145676,3064.05802343
145.0,536684.0,6.80699121933e-16,2.54107208321e-11,0.439053603689,0.500704113775,0.0113180166632,1290.73812916,2939.81900687
146.0,508122.0,6.62238766816e-16,2.51617904272e-11,0.433856599382,0.499555923296,0.0114695226778,1221.03448696,2814.37343284
147.0,480278.9,6.44400003656e-16,2.49169757533e-11,0.428700990448,0.498416728278,0.0116215421305,1152.98095441,2689.47583536
148.0,451488.2,6.27157884111e-16,2.46761814267e-11,0.423588261775,0.497286406193,0.0117740672846,1082.61586987,2555.82122444
149.0,422666.0,6.10488513039e-16,2.44395848565e-11,0.41851975384,0.496171825689,0.0119265070147,1012.14454751,2418.39133811
150.0,394510.8,5.94369336044e-16,2.42085118822e-11,0.413496671566,0.495110026662,0.0120757002469,943.10853268,2280.81287597
151.0,364603.1,5.78778683331e-16,2.39811389941e-11,0.4085200927,0.494056305946,0.0122253238427,870.001170626,2129.64107806
152.0,333346.8,5.63695895031e-16,2.37573830097e-11,0.403590975737,0.493010555828,0.0123753710047,793.841248255,1966.94499129
153.0,302861.8,5.4910124734e-16,2.35371631471e-11,0.398710167416,0.491972670653,0.0125258350249,719.7189047,1805.11801182
154.0,272830.3,5.34975904365e-16,2.33204009415e-11,0.393878409805,0.490942546774,0.0126767092843,646.899912136,1642.38479702
155.0,242495.3,5.21301872734e-16,2.31070201633e-11,0.389096346992,0.489920082499,0.0128279872514,573.615343546,1474.22443819
156.0,212892.9,5.08061958803e-16,2.28969467411e-11,0.384364531413,0.488905178048,0.0129796624811,502.342789885,1306.94366631
157.0,177941.3,4.95239728289e-16,2.26901086872e-11,0.37968342982,0.487897735503,0.0131317286134,418.781635192,1102.97580116
158.0,117187.0,4.82819468185e-16,2.24864360259e-11,0.375053428918,0.486897658762,0.0132841793724,275.051568693,733.366361925
159.0,57879.62,4.70786150804e-16,2.22858607253e-11,0.370474840684,0.485904853498,0.013437008565,135.468307373,365.661287884
160.0,0.0,4.5912559293e-16,2.20891696601e-11,0.365947907388,0.484949148662,0.0135879542906,0.0,0.0
