energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
77.0,16476.7664858,8.56382322456e-15,6.81365508017e-11,0.451724471189,0.661671291854,0.528289863472,2495.6562155,5524.7310577
78.0,19105.9823584,8.13289654883e-15,6.66094421393e-11,0.469454078451,0.656837522084,0.531575551136,3004.58222711,6400.16215648
79.0,22030.3182922,7.72873877987e-15,6.51362424271e-11,0.486225997122,0.652060978521,0.53480331489,3584.3689612,7371.81677332
80.0,25229.332894,7.34937896009e-15,6.37143839212e-11,0.502025943162,0.647341115628,0.537974713289,4233.21202967,8432.25751045
81.0,28694.7498484,6.99301337395e-15,6.23414517891e-11,0.516847766798,0.64267736714,0.541091250174,4950.41985713,9578.10050684
82.0,32475.0654743,6.65798774549e-15,6.10307155771e-11,0.530692421179,0.638221394715,0.544070035023,5745.15342842,10825.7687488
83.0,36630.256802,6.3427876802e-15,5.97924406174e-11,0.543567006351,0.634107667544,0.546839517228,6629.27842563,12195.8808172
84.0,41085.9197714,6.04602251992e-15,5.85941873705e-11,0.555483890508,0.630042960545,0.54956392115,7588.74327654,13661.5001915
85.0,45785.8107333,5.7664133938e-15,5.74341989658e-11,0.566459908336,0.626026603805,0.55224439999,8612.05586467,15203.2928331
86.0,50757.2189146,5.50278374644e-15,5.63108153903e-11,0.57651563464,0.622057928653,0.554882067434,9702.59019873,16829.7087117
87.0,56005.3672512,5.2540500892e-15,5.52224670897e-11,0.58567473035,0.618136268579,0.557477999323,10859.4788307,18541.8258087
88.0,61441.8234646,5.01921452718e-15,5.4190032596e-11,0.59396335718,0.614519523075,0.559899202849,12065.4316707,20313.4276296
89.0,67098.7315695,4.79735243496e-15,5.31975062575e-11,0.601409656727,0.611050596678,0.562229232559,13323.2645241,22153.3930742
90.0,72984.243588,4.58761525372e-15,5.22342338275e-11,0.608043289517,0.607622222063,0.564524478701,14631.0750782,24062.5549701
91.0,79018.8758732,4.38921641385e-15,5.12990372717e-11,0.613895029383,0.60423375859,0.566785776938,15970.0051438,26014.2278067
