energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
71.0,3587899.0,1.18479565769e-14,7.90297735315e-11,0.327349019605,0.695005176203,0.0773661906661,56793.591358,173495.529104
72.0,3526143.0,1.12031098799e-14,7.6992308644e-11,0.349923960583,0.689010245784,0.0797911681928,61151.0464192,174755.242017
73.0,3476890.0,1.06015373924e-14,7.50722888205e-11,0.371862865704,0.683351952945,0.0821234827573,65557.8083105,176295.657235
74.0,3422668.0,1.00398093875e-14,7.32267874449e-11,0.393077932287,0.677757689083,0.0844594490956,69734.8547884,177407.198574
75.0,3368313.0,9.51480039009e-15,7.14519300437e-11,0.413496671566,0.672227355754,0.0867982075558,73739.2102181,178330.843484
76.0,3313288.0,9.02366724272e-15,6.97440927612e-11,0.433060695501,0.666760783911,0.0891389410991,77534.8052515,179039.118666
77.0,3258620.0,8.56382322456e-15,6.81365508017e-11,0.451724471189,0.661671291854,0.0913631451525,81057.6999355,179440.577399
78.0,3203895.0,8.13289654883e-15,6.66094421393e-11,0.469454078451,0.656837522084,0.0935123008828,84305.6410768,179582.295578
79.0,3148542.0,7.72873877987e-15,6.51362424271e-11,0.486225997122,0.652060978521,0.0956594411536,87292.0723745,179529.83364
80.0,3094379.0,7.34937896009e-15,6.37143839212e-11,0.502025943162,0.647341115628,0.0978040829677,90058.7235253,179390.576826
81.0,3040071.0,6.99301337395e-15,6.23414517891e-11,0.516847766798,0.64267736714,0.0999457696696,84996.6341567,164451.971387
82.0,2985772.0,6.65798774549e-15,6.10307155771e-11,0.530692421179,0.638221394715,0.102024747421,82278.8053945,155040.475633
83.0,2931739.0,6.3427876802e-15,5.97924406174e-11,0.543567006351,0.634107667544,0.103985932819,84277.0940933,155044.535648
84.0,2879337.0,6.04602251992e-15,5.85941873705e-11,0.555483890508,0.630042960545,0.105942032564,86095.5036551,154991.900082
85.0,2825172.0,5.7664133938e-15,5.74341989658e-11,0.566459908336,0.626026603805,0.107892797121,87632.6251946,154702.255014
86.0,2772045.0,5.50278374644e-15,5.63108153903e-11,0.57651563464,0.622057928653,0.109837992314,88973.0997059,154329.03179
87.0,2720672.0,5.2540500892e-15,5.52224670897e-11,0.58567473035,0.618136268579,0.111777398566,90145.8806898,153917.995806
88.0,2668196.0,5.01921452718e-15,5.4190032596e-11,0.59396335718,0.614519523075,0.113608790006,91019.7991184,153241.438244
89.0,2616703.0,4.79735243496e-15,5.31975062575e-11,0.601409656727,0.611050596678,0.115391902741,91695.5871026,152467.766483
90.0,2566776.0,4.58761525372e-15,5.22342338275e-11,0.608043289517,0.607622222063,0.117168378287,92219.5925941,151666.162893
91.0,2516226.0,4.38921641385e-15,5.12990372717e-11,0.613895029383,0.60423375859,0.118938111318,92521.1469325,150711.673013
92.0,2466305.0,4.20142823691e-15,5.0390798374e-11,0.618996408584,0.600884575146,0.120701004701,92652.0589917,149681.092987
93.0,2418048.0,4.02357695018e-15,4.95084550854e-11,0.623379409159,0.59757405023,0.12245696907,92660.2587956,148641.834225
94.0,2368912.0,3.85503685447e-15,4.86673901362e-11,0.627076196204,0.594511529529,0.124118664334,92426.5204323,147392.806475
95.0,2321125.0,3.69523051796e-15,4.78567975224e-11,0.630118888971,0.591579273889,0.1257333425,92063.6176252,146105.154498
96.0,2273856.0,3.54362019225e-15,4.70681442283e-11,0.632539365913,0.588680139679,0.127340855132,91562.6888705,144754.135165
97.0,2227018.0,3.39970657469e-15,4.63006145421e-11,0.6343691001,0.585813573544,0.128941177503,90928.7513767,143337.295846
98.0,2180883.0,3.26302549163e-15,4.55534311345e-11,0.635639021658,0.582979033206,0.130534288941,90181.4350611,141875.234195
99.0,2135349.0,3.133145102e-15,4.48258528814e-11,0.636379404191,0.580175987269,0.132120172598,89325.1691955,140364.645064
100.0,2090150.0,3.00966329658e-15,4.41212913189e-11,0.636619772368,0.577464012573,0.133673703277,88349.6362142,138779.284039
101.0,2045487.0,2.89220464183e-15,4.34470195995e-11,0.63638882814,0.57496330224,0.135143749984,87257.462812,137113.442213
102.0,2001890.0,2.78042084235e-15,4.27896336809e-11,0.635714393282,0.572489673993,0.136606670822,86102.80458,135442.591028
103.0,1958401.0,2.67398603948e-15,4.2148549986e-11,0.634623366166,0.570042669481,0.13806248229,84852.3040099,133704.979258
104.0,1915696.0,2.57259599652e-15,4.15232105402e-11,0.633141690899,0.567621840484,0.139511202708,83542.4048543,131948.987178
105.0,1873543.0,2.47596647459e-15,4.09130816143e-11,0.631294337156,0.565226748648,0.140952852098,82170.2089783,130161.485922
106.0,1832124.0,2.38383174441e-15,4.03176524521e-11,0.629105289197,0.562856965242,0.142387452069,80750.5276352,128357.731244
107.0,1790492.0,2.29594483615e-15,3.97406719963e-11,0.626597542738,0.560581395393,0.143785284955,79241.2879933,126462.813191
108.0,1750357.0,2.21206946963e-15,3.91845038279e-11,0.623793108494,0.558449574027,0.145124425378,77720.3212588,124593.106593
109.0,1710907.0,2.13198968239e-15,3.86411867003e-11,0.620713021349,0.556339665031,0.146456770137,76169.9731148,122713.6704
110.0,1670975.0,2.05550121001e-15,3.81103091652e-11,0.617377354216,0.554251303182,0.147782356733,74543.7190668,120742.55487
111.0,1632060.0,1.98241249854e-15,3.75914765415e-11,0.613805235788,0.552184131535,0.149101223227,72913.5168007,118789.336665
112.0,1593847.0,1.91254380856e-15,3.70843100881e-11,0.610014871451,0.55013780119,0.150413408192,71270.3087287,116833.723347
113.0,1555580.0,1.84572638971e-15,3.6588446225e-11,0.606023566756,0.548111971068,0.151718950652,69584.9304631,114822.152603
114.0,1517929.0,1.78180146609e-15,3.61035946438e-11,0.601847752874,0.546107413963,0.153017421859,67891.6479503,112805.35256
115.0,1481141.0,1.72062033653e-15,3.56376745697e-11,0.597503013602,0.544281034333,0.154242041532,66196.9869976,110789.377611
116.0,1444540.0,1.6620428551e-15,3.51817484811e-11,0.593004113467,0.54247243392,0.155460333009,64484.1176605,108741.43399
117.0,1408264.0,1.60593718029e-15,3.47355182866e-11,0.588365026623,0.540681324294,0.156672342305,62762.7893688,106673.215655
118.0,1372868.0,1.55217919389e-15,3.42986972384e-11,0.58359896619,0.538907423537,0.157878115362,61061.0389086,104628.421992
119.0,1337611.0,1.50065198832e-15,3.38710094083e-11,0.578718413824,0.537150456053,0.159077698027,59348.9441535,102552.36871
120.0,1302591.0,1.45124539181e-15,3.34521891932e-11,0.573735149262,0.535410152388,0.160271136035,57633.8088311,100453.683037
121.0,1268432.0,1.40385552849e-15,3.30419808466e-11,0.568660279681,0.533686249058,0.161458474989,55945.9001138,98381.9375343
122.0,1234755.0,1.35838415872e-15,3.26409805435e-11,0.563504268709,0.531995177945,0.162632135917,54269.9483092,96307.9630853
123.0,1200745.0,1.31473902057e-15,3.2253115659e-11,0.558276964958,0.530420723073,0.163753547286,52568.385882,94161.8393407
124.0,1167681.0,1.27283285013e-15,3.18729576323e-11,0.552987629981,0.528860698991,0.164869161331,50905.1021997,92054.6852042
125.0,1135355.0,1.23258316094e-15,3.15002928626e-11,0.547644965563,0.527314881099,0.165979025824,49272.6619689,89971.9071064
126.0,1102549.0,1.19391199538e-15,3.11349153169e-11,0.542257140287,0.525783049723,0.16708318816,47619.9803093,87818.0788622
127.0,1070381.0,1.15674564271e-15,3.07766262052e-11,0.536831815311,0.524264989977,0.168181695355,45997.2446048,85682.7842406
128.0,1039118.0,1.12101437676e-15,3.04252336707e-11,0.531376169334,0.522760491627,0.169274594042,44417.1547396,83588.9098965
129.0,1007408.0,1.08665221163e-15,3.00805524962e-11,0.525896922706,0.521269348961,0.170361930469,42823.1852214,81428.8568206
130.0,976258.9,1.05359667414e-15,2.97424038254e-11,0.520400360684,0.51979136067,0.171443750491,41259.7173656,79284.5671963
131.0,945622.4,1.02178861262e-15,2.94135282271e-11,0.514892355807,0.51839235842,0.172490072092,39723.6349961,77149.3974384
132.0,915343.0,9.91171825606e-16,2.9091801177e-11,0.509378389396,0.517029397881,0.173520154668,38210.8733288,75014.712293
133.0,884780.9,9.61693277966e-16,2.87759882353e-11,0.50386357219,0.515678144697,0.174544994499,36696.5195801,72830.2691553
134.0,854931.7,9.33302564538e-16,2.8465937366e-11,0.498352664105,0.514338425751,0.175564637065,35222.8608694,70678.5844772
135.0,825305.7,9.05951865152e-16,2.81615015386e-11,0.492850093157,0.513010071562,0.176579127366,33770.2159501,68520.2588353
136.0,795403.2,8.79595794225e-16,2.78625385269e-11,0.487359973539,0.511692916187,0.177588509925,32318.9581224,66314.3464322
137.0,766238.1,8.54191260142e-16,2.75689107188e-11,0.481886122888,0.510386797124,0.17859282879,30911.0236897,64145.9096278
138.0,737468.2,8.29697333692e-16,2.72804849339e-11,0.476432078757,0.50909155522,0.179592127539,29532.783962,61987.3960608
139.0,707938.8,8.06075124947e-16,2.69971322502e-11,0.471001114311,0.507807034584,0.180586449282,28138.6426016,59742.1996395
140.0,679327.4,7.83287766979e-16,2.67206596574e-11,0.465596253276,0.506584461299,0.18155344008,26795.3556648,57550.6256253
141.0,651142.5,7.61299810801e-16,2.64496128187e-11,0.460220284168,0.505389367757,0.182507953709,25483.9630519,55373.4025392
142.0,621892.3,7.40078026411e-16,2.61832050878e-11,0.454875773813,0.504203920298,0.183457724002,24146.8686517,53084.5343758
143.0,593425.2,7.19590598624e-16,2.59213251955e-11,0.449565080209,0.503027983507,0.184402792666,22856.6764574,50841.752315
144.0,565664.7,6.99807242935e-16,2.56638652945e-11,0.444290364724,0.501861424685,0.185343200921,21610.1018609,48639.5915301
145.0,536684.0,6.80699121933e-16,2.54107208321e-11,0.439053603689,0.500704113775,0.186278989503,20333.8001281,46312.7963358
146.0,508122.0,6.62238766816e-16,2.51617904272e-11,0.433856599382,0.499555923296,0.187210198673,19090.7871413,44002.5279517
147.0,480278.9,6.44400003656e-16,2.49169757533e-11,0.428700990448,0.498416728278,0.18813686822,17892.094967,41735.6044555
148.0,451488.2,6.27157884111e-16,2.46761814267e-11,0.423588261775,0.497286406193,0.189059037468,16675.6940269,39367.6962553
149.0,422666.0,6.10488513039e-16,2.44395848565e-11,0.41851975384,0.496171825689,0.189973260028,15476.1311371,36978.2572867
150.0,394510.8,5.94369336044e-16,2.42085118822e-11,0.413496671566,0.495110026662,0.190860967733,14318.5746895,34628.0288914
151.0,364603.1,5.78778683331e-16,2.39811389941e-11,0.4085200927,0.494056305946,0.191744378178,13115.9987408,32106.1288665
152.0,333346.8,5.63695895031e-16,2.37573830097e-11,0.403590975737,0.493010555828,0.192623529081,11884.5694441,29447.064376
153.0,302861.8,5.4910124734e-16,2.35371631471e-11,0.398710167416,0.491972670653,0.193498457699,10700.5352968,26837.8791695
154.0,272830.3,5.34975904365e-16,2.33204009415e-11,0.393878409805,0.490942546774,0.194369200834,9552.05301847,24251.2734405
155.0,242495.3,5.21301872734e-16,2.31070201633e-11,0.389096346992,0.489920082499,0.19523579484,8412.42814631,21620.4243791
156.0,212892.9,5.08061958803e-16,2.28969467411e-11,0.384364531413,0.488905178048,0.19609827563,7317.54496143,19038.0338543
157.0,177941.3,4.95239728289e-16,2.26901086872e-11,0.37968342982,0.487897735503,0.19695667868,6059.55629557,15959.4963057
158.0,117187.0,4.82819468185e-16,2.24864360259e-11,0.375053428918,0.486897658762,0.19781103904,3953.46918007,10541.0826171
159.0,57879.62,4.70786150804e-16,2.22858607253e-11,0.370474840684,0.485904853498,0.198661391334,1934.35309969,5221.28060335
160.0,0.0,4.5912559293e-16,2.20891696601e-11,0.365947907388,0.484949148662,0.199495350789,0.0,0.0
